
90 (False) 세아베스틸(종가:10550) 1265447165243 - 1506313513195 > 378345355450 * 1 ?(DIV:2.84, BPS: 51512, PER: 21.84, EPS: 483, PBR: 0.20478179841590308)
91 (False) 대한전선(종가:1550) 675560032000 - 853038542000 > 1327533163950 * 1 ?(DIV:0.0, BPS: 345, PER: 0.0, EPS: 0, PBR: 0.0)
92 (False) 현대해상(종가:23200) 0 - 0 > 2074080000000 * 1 ?(DIV:3.79, BPS: 50452, PER: 7.34, EPS: 3161, PBR: 0.4598775073337033)
93 (False) BYC(종가:292500) 137417051797 - 261675691978 > 182699887500 * 1 ?(DIV:0.38, BPS: 517079, PER: 8.79, EPS: 33265, PBR: 0.5654829339423956)
94 (False) BYC우(종가:142500) 0 - 0 > 30692362500 * 1 ?(DIV:0.81, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
95 (False) 삼부토건(종가:5200) 350315910002 - 269387585411 > 715241113600 * 1 ?(DIV:0.0, BPS: 1531, PER: 85.25, EPS: 61, PBR: 3.3966361854996734)
96 (False) 현대차증권(종가:12650) 0 - 0 > 371114454150 * 1 ?(DIV:4.74, BPS: 25525, PER: 5.46, EPS: 2315, PBR: 0.4951968658178256)
97 (False) SK증권(종가:825) 0 - 0 > 389886891075 * 1 ?(DIV:1.21, BPS: 1197, PER: 12.31, EPS: 67, PBR: 0.689030910609858)
98 (False) SK증권우(종가:6380) 0 - 0 > 24961839320 * 1 ?(DIV:0.24, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
99 (False) 동양(종가:1210) 366708903391 - 212199208077 > 288807716230 * 1 ?(DIV:3.31, BPS: 3428, PER: 0.0, EPS: 0, PBR: 0.0)
100 (False) 동양우(종가:7790) 0 - 0 > 4812124490 * 1 ?(DIV:1.16, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
101 (False) 동양2우B(종가:13350) 0 - 0 > 4119396150 * 1 ?(DIV:1.12, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
102 (False) 동양3우B(종가:29900) 0 - 0 > 2682687800 * 1 ?(DIV:0.5, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
103 (False) DI동일(종가:87000) 0 - 0 > 214507983000 * 1 ?(DIV:1.72, BPS: 199541, PER: 12.63, EPS: 6888, PBR: 0.43597776897980867)
104 (False) 안국약품(종가:13050) 133001816957 - 56612968377 > 170203581000 * 1 ?(DIV:1.69, BPS: 11366, PER: 59.05, EPS: 221, PBR: 1.1481655815590357)
105 (False) 조비(종가:20350) 0 - 0 > 105662063650 * 1 ?(DIV:0.0, BPS: 9237, PER: 0.0, EPS: 0, PBR: 0.0)
106 (False) 제일연마(종가:7050) 51277398286 - 14151897187 > 70500000000 * 1 ?(DIV:3.12, BPS: 8396, PER: 8.26, EPS: 853, PBR: 0.839182944259171)
107 (False) 금양(종가:5310) 117529242113 - 147466126523 > 233895596850 * 1 ?(DIV:0.0, BPS: 1535, PER: 0.0, EPS: 0, PBR: 0.0)
108 (False) 케이비아이동국실업(종가:721) 224711518411 - 406105187012 > 47616333912 * 1 ?(DIV:0.0, BPS: 2665, PER: 0.0, EPS: 0, PBR: 0.0)
109 (False) 종근당홀딩스(종가:105500) 424919346567 - 422233886746 > 528540335500 * 1 ?(DIV:1.23, BPS: 93600, PER: 11.74, EPS: 8988, PBR: 1.1273410256410257)
110 (False) 대상(종가:25100) 1256308619038 - 1452242070449 > 869665427500 * 1 ?(DIV:2.39, BPS: 27896, PER: 8.43, EPS: 2976, PBR: 0.899328936048179)
111 (False) 대상우(종가:17800) 0 - 0 > 24389969400 * 1 ?(DIV:3.43, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
112 (False) 신영증권(종가:54400) 0 - 0 > 510611292800 * 1 ?(DIV:4.6, BPS: 69280, PER: 23.41, EPS: 2324, PBR: 0.785289260969977)
113 (False) 신영증권우(종가:52100) 0 - 0 > 367501052300 * 1 ?(DIV:4.89, BPS: 0, PER: 0.0, EPS: 0, PBR: 0.0)
